symbol,arm,direction,created_time,fill_time,exit_time,entry,stop,target,exit_price,outcome,gross_R,cost_R,net_R,hold_bars_4h,fill_age_4h,zone_pierce,session,month,config
BTCUSDT,breakout,LONG,2024-11-10 04:00:00+00:00,2024-11-10 04:00:00+00:00,2024-11-11 15:15:00+00:00,77204.0,74134.5,83343.0,83343.0,target,2.0,0.03772796872454797,1.962272031275452,8.8125,0.0,False,night,2024-11,breakout-core (4h)
BTCUSDT,breakout,LONG,2024-11-19 20:00:00+00:00,2024-11-19 20:00:00+00:00,2024-11-21 20:00:00+00:00,93271.6,88736.1,102342.0,97891.5,timeout,1.0186087531694399,0.03084718333149598,0.9877615698379439,12.0,0.0,False,visible,2024-11,breakout-core (4h)
BTCUSDT,breakout,LONG,2024-11-29 12:00:00+00:00,2024-11-29 12:00:00+00:00,2024-12-01 12:00:00+00:00,97302.2,90866.4,110173.8,97163.7,timeout,-0.02152024612324807,0.022678346126355685,-0.044198592249603756,12.0,0.0,False,visible,2024-11,breakout-core (4h)
BTCUSDT,breakout,LONG,2024-12-05 00:00:00+00:00,2024-12-05 00:00:00+00:00,2024-12-05 22:15:00+00:00,98669.8,93605.0,108799.4,93605.0,stop,-1.0,0.029222220028431514,-1.0292222200284316,5.5625,0.0,False,night,2024-12,breakout-core (4h)
BTCUSDT,breakout,SHORT,2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,2025-01-01 16:00:00+00:00,92081.5,97564.5,81115.5,94409.9,timeout,-0.42465803392303375,0.025190999452854277,-0.44984903337588805,12.0,0.0,False,visible,2024-12,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-01-06 04:00:00+00:00,2025-01-06 04:00:00+00:00,2025-01-08 04:00:00+00:00,99005.0,96018.7,104977.6,96504.1,timeout,-0.8374577236044576,0.04972959849981577,-0.8871873221042733,12.0,0.0,False,night,2025-01,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-01-17 04:00:00+00:00,2025-01-17 04:00:00+00:00,2025-01-19 04:00:00+00:00,101005.2,91207.8,120599.7,104958.2,timeout,0.4034743911650032,0.015464082307550992,0.38801030885745225,12.0,0.0,False,night,2025-01,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-01-19 20:00:00+00:00,2025-01-19 20:00:00+00:00,2025-01-21 20:00:00+00:00,106247.9,97293.6,124156.5,106989.9,timeout,0.0828652155947423,0.017798359447416347,0.06506685614732596,12.0,0.0,False,visible,2025-01,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-02-17 16:00:00+00:00,2025-02-17 16:00:00+00:00,2025-02-19 16:00:00+00:00,95605.5,98792.8,89230.9,95895.4,timeout,-0.09095472657107706,0.04499364666018256,-0.13594837323125963,12.0,0.0,False,visible,2025-02,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-02-24 16:00:00+00:00,2025-02-24 16:00:00+00:00,2025-02-26 16:00:00+00:00,94295.9,99431.5,84024.7,87536.5,timeout,1.3161850611418309,0.02754183542331954,1.2886432257185114,12.0,0.0,False,visible,2025-02,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-03-09 16:00:00+00:00,2025-03-09 16:00:00+00:00,2025-03-11 16:00:00+00:00,83030.4,92780.3,63530.9,81190.7,timeout,0.1886891147601509,0.012774038708089302,0.1759150760520616,12.0,0.0,False,visible,2025-03,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-03-18 16:00:00+00:00,2025-03-18 16:00:00+00:00,2025-03-19 18:45:00+00:00,81567.5,85136.0,74431.4,85136.0,stop,-1.0,0.034286464901219005,-1.0342864649012191,6.6875,0.0,False,visible,2025-03,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-03-28 08:00:00+00:00,2025-03-28 08:00:00+00:00,2025-03-30 08:00:00+00:00,85175.1,88500.0,78525.3,83037.5,timeout,0.6429065535805617,0.03842601281241548,0.6044805407681462,12.0,0.0,False,visible,2025-03,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-04-06 20:00:00+00:00,2025-04-06 20:00:00+00:00,2025-04-08 20:00:00+00:00,79572.6,84686.2,69345.4,76832.0,timeout,0.5359433667083875,0.023341461983729703,0.5126019047246578,12.0,0.0,False,visible,2025-04,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-05-01 12:00:00+00:00,2025-05-01 12:00:00+00:00,2025-05-03 12:00:00+00:00,96130.0,92700.0,102989.7,95895.7,timeout,-0.06830903790087549,0.04203935860058309,-0.11034839650145858,12.0,0.0,False,visible,2025-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-05-07 00:00:00+00:00,2025-05-07 00:00:00+00:00,2025-05-08 21:15:00+00:00,96798.9,93327.0,103742.7,103742.7,target,2.000000000000004,0.04182100578933732,1.9581789942106667,11.3125,0.0,False,night,2025-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-05-18 16:00:00+00:00,2025-05-18 16:00:00+00:00,2025-05-20 16:00:00+00:00,105484.2,101270.8,113911.0,105294.5,timeout,-0.04502302178762931,0.037553116248160684,-0.08257613803579,12.0,0.0,False,visible,2025-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-05-21 16:00:00+00:00,2025-05-21 16:00:00+00:00,2025-05-23 16:00:00+00:00,108936.6,102038.8,122732.2,108892.5,timeout,-0.006393342804953145,0.02368942271448867,-0.030082765519441817,12.0,0.0,False,visible,2025-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-06-03 16:00:00+00:00,2025-06-03 16:00:00+00:00,2025-06-05 16:00:00+00:00,106556.1,103249.9,113168.5,104490.5,timeout,-0.6247655919182138,0.04834376323271413,-0.673109355150928,12.0,0.0,False,visible,2025-06,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-06-08 16:00:00+00:00,2025-06-08 16:00:00+00:00,2025-06-10 16:00:00+00:00,105917.6,100305.1,117142.3,108975.2,timeout,0.5447839643652546,0.028307599109131408,0.5164763652561232,12.0,0.0,False,visible,2025-06,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-06-16 08:00:00+00:00,2025-06-16 08:00:00+00:00,2025-06-18 08:00:00+00:00,107023.8,102614.0,115843.4,104925.6,timeout,-0.4758038913329393,0.03640430405007028,-0.5122081953830095,12.0,0.0,False,visible,2025-06,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-06-29 12:00:00+00:00,2025-06-29 12:00:00+00:00,2025-07-01 10:30:00+00:00,108448.3,106313.1,112718.7,106313.1,stop,-1.0,0.0761860481453729,-1.0761860481453729,11.625,0.0,False,visible,2025-06,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,2025-07-04 20:00:00+00:00,109621.8,105010.0,118845.7,107429.6,timeout,-0.47534585194500967,0.03565477687670755,-0.5110006288217173,12.0,0.0,False,visible,2025-07,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-08-07 12:00:00+00:00,2025-08-07 12:00:00+00:00,2025-08-09 12:00:00+00:00,116469.1,112582.4,124242.5,117065.0,timeout,0.15331772454781495,0.044949095633828054,0.1083686289139869,12.0,0.0,False,visible,2025-08,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-08-10 04:00:00+00:00,2025-08-10 04:00:00+00:00,2025-08-12 04:00:00+00:00,118480.0,114211.4,127017.5,118813.2,timeout,0.07805837979665385,0.0416342594761748,0.03642412032047905,12.0,0.0,False,visible,2025-08,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-08-21 20:00:00+00:00,2025-08-21 20:00:00+00:00,2025-08-22 15:45:00+00:00,112152.8,116938.7,102581.0,116938.7,stop,-1.0,0.035151006080361105,-1.035151006080361,4.9375,0.0,False,visible,2025-08,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-08-26 00:00:00+00:00,2025-08-26 00:00:00+00:00,2025-08-28 00:00:00+00:00,110064.1,117397.4,95397.2,111194.9,timeout,-0.15420070091227553,0.02251321369642593,-0.17671391460870145,12.0,0.0,False,night,2025-08,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-08-29 16:00:00+00:00,2025-08-29 16:00:00+00:00,2025-08-31 16:00:00+00:00,108334.4,113429.0,98145.2,108758.2,timeout,-0.08318611863541837,0.031896831939700825,-0.11508295057511919,12.0,0.0,False,visible,2025-08,breakout-core (4h)
BTCUSDT,breakout,LONG,2025-09-17 08:00:00+00:00,2025-09-17 08:00:00+00:00,2025-09-19 08:00:00+00:00,117120.5,114338.5,122684.5,116850.0,timeout,-0.09723220704529116,0.06314908339324228,-0.16038129043853344,12.0,0.0,False,visible,2025-09,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-10-16 16:00:00+00:00,2025-10-16 16:00:00+00:00,2025-10-18 16:00:00+00:00,108473.9,115827.6,93766.8,106893.3,timeout,0.21493941825203486,0.02212639215632943,0.19281302609570544,12.0,0.0,False,visible,2025-10,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,2025-10-31 20:00:00+00:00,110605.9,116380.2,99056.4,109802.7,timeout,0.1390991115806239,0.028732287896368378,0.11036682368425553,12.0,0.0,False,visible,2025-10,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-11-04 08:00:00+00:00,2025-11-04 08:00:00+00:00,2025-11-06 08:00:00+00:00,104442.9,111216.0,90896.7,103138.6,timeout,0.19257061020802693,0.0231303760464189,0.16944023416160803,12.0,0.0,False,visible,2025-11,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-11-12 20:00:00+00:00,2025-11-12 20:00:00+00:00,2025-11-14 20:00:00+00:00,101245.3,107473.7,88788.8,95737.4,timeout,0.8843202106480017,0.024383140132297244,0.8599370705157044,12.0,0.0,False,visible,2025-11,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-22 20:00:00+00:00,86880.2,96012.2,68616.5,84566.8,timeout,0.25332895313184345,0.014270729303547964,0.23905822382829547,12.0,0.0,False,visible,2025-11,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00,2025-12-17 00:00:00+00:00,88118.8,93547.3,77261.8,87826.3,timeout,0.053882287924841114,0.024348936170212766,0.02953335175462835,12.0,0.0,False,night,2025-12,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-20 20:00:00+00:00,84447.0,90363.2,72614.6,88196.4,timeout,-0.6337513944761833,0.02141078732970489,-0.6551621818058883,12.0,0.0,False,visible,2025-12,breakout-core (4h)
BTCUSDT,breakout,SHORT,2025-12-23 08:00:00+00:00,2025-12-23 08:00:00+00:00,2025-12-25 08:00:00+00:00,87531.3,90599.0,81395.9,87795.9,timeout,-0.08625354500113816,0.04279980115395904,-0.1290533461550972,12.0,0.0,False,visible,2025-12,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-01-13 16:00:00+00:00,2026-01-13 16:00:00+00:00,2026-01-15 16:00:00+00:00,93407.9,90066.0,100091.7,96717.3,timeout,0.9902749932673074,0.04192580567940401,0.9483491875879034,12.0,0.0,False,visible,2026-01,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-02-11 08:00:00+00:00,2026-02-11 08:00:00+00:00,2026-02-13 08:00:00+00:00,67000.0,72300.0,56400.0,66183.3,timeout,0.15409433962264096,0.018962264150943396,0.13513207547169756,12.0,0.0,False,visible,2026-02,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-02-18 20:00:00+00:00,2026-02-18 20:00:00+00:00,2026-02-20 20:00:00+00:00,66138.3,70938.5,56537.6,67616.5,timeout,-0.3079455022707383,0.020667357610099593,-0.3286128598808379,12.0,0.0,False,visible,2026-02,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-02-24 04:00:00+00:00,2026-02-24 04:00:00+00:00,2026-02-25 17:30:00+00:00,63570.5,68687.0,53337.5,68687.0,stop,-1.0,0.01863690999706831,-1.0186369099970682,9.375,0.0,False,night,2026-02,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-03-07 20:00:00+00:00,2026-03-07 20:00:00+00:00,2026-03-09 20:00:00+00:00,67042.6,74046.5,53034.8,68951.8,timeout,-0.2725909850226301,0.01435827181998602,-0.2869492568426161,12.0,0.0,False,visible,2026-03,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-03-22 12:00:00+00:00,2026-03-22 12:00:00+00:00,2026-03-23 14:00:00+00:00,68177.0,71598.3,61334.4,71598.3,stop,-1.0,0.029890830970683634,-1.0298908309706836,6.5,0.0,False,visible,2026-03,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-04-14 00:00:00+00:00,2026-04-14 00:00:00+00:00,2026-04-16 00:00:00+00:00,74384.9,70458.2,82238.6,74776.3,timeout,0.09967657320396492,0.028415043166017288,0.07126153003794763,12.0,0.0,False,night,2026-04,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-04-22 04:00:00+00:00,2026-04-22 04:00:00+00:00,2026-04-24 04:00:00+00:00,77488.4,73669.0,85126.9,77690.1,timeout,0.05280934178143477,0.03043216211970471,0.022377179661730057,12.0,0.0,False,visible,2026-04,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-04-27 04:00:00+00:00,2026-04-27 04:00:00+00:00,2026-04-27 15:15:00+00:00,79065.1,76900.1,83395.1,76900.1,stop,-1.0,0.054779515011547354,-1.0547795150115473,2.8125,0.0,False,visible,2026-04,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-05-01 16:00:00+00:00,2026-05-01 16:00:00+00:00,2026-05-03 16:00:00+00:00,78395.4,74868.0,85450.2,78625.2,timeout,0.06514713386630473,0.03333704711685666,0.031810086749448074,12.0,0.0,False,visible,2026-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-05-05 04:00:00+00:00,2026-05-05 04:00:00+00:00,2026-05-07 04:00:00+00:00,80836.8,77717.7,87075.3,80797.4,timeout,-0.012631848930784092,0.0388750601134942,-0.05150690904427829,12.0,0.0,False,visible,2026-05,breakout-core (4h)
BTCUSDT,breakout,LONG,2026-05-11 00:00:00+00:00,2026-05-11 00:00:00+00:00,2026-05-13 00:00:00+00:00,82177.7,79137.4,88258.3,80461.0,timeout,-0.5646482255040606,0.040544206163865365,-0.6051924316679259,12.0,0.0,False,night,2026-05,breakout-core (4h)
BTCUSDT,breakout,SHORT,2026-05-28 00:00:00+00:00,2026-05-28 00:00:00+00:00,2026-05-30 00:00:00+00:00,74418.0,78077.1,67100.1,73428.2,timeout,0.27050367576726553,0.030506681970976418,0.2399969937962891,12.0,0.0,False,night,2026-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+00:00,2024-11-23 16:00:00+00:00,3279.21,3030.5,3776.6,3463.13,timeout,0.7394957983193279,0.019777310924369747,0.7197184873949581,12.0,0.0,False,visible,2024-11,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-11-27 16:00:00+00:00,2024-11-27 16:00:00+00:00,2024-11-29 16:00:00+00:00,3555.07,3254.19,4156.83,3615.21,timeout,0.19988035097048606,0.01772336147301249,0.18215698949747358,12.0,0.0,False,visible,2024-11,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-11-30 08:00:00+00:00,2024-11-30 08:00:00+00:00,2024-12-02 08:00:00+00:00,3705.64,3291.12,4534.68,3669.26,timeout,-0.08776416095725093,0.013409389173019396,-0.10117355013027032,12.0,0.0,False,visible,2024-11,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-12-04 16:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-06 16:00:00+00:00,3824.38,3502.01,4469.15,3996.29,timeout,0.5332692248037966,0.01779498712659367,0.5154742376772029,12.0,0.0,False,visible,2024-12,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-12-12 16:00:00+00:00,2024-12-12 16:00:00+00:00,2024-12-14 16:00:00+00:00,3956.91,3475.0,4920.7,3887.2,timeout,-0.1446535660185513,0.012316335000311264,-0.15696990101886257,12.0,0.0,False,visible,2024-12,breakout-core (4h)
ETHUSDT,breakout,LONG,2024-12-16 20:00:00+00:00,2024-12-16 20:00:00+00:00,2024-12-18 04:15:00+00:00,4057.0,3822.37,4526.23,3822.37,stop,-1.0,0.025936580999872127,-1.0259365809998722,8.0625,0.0,False,visible,2024-12,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,2025-01-21 12:00:00+00:00,3149.7,3524.85,2399.37,3304.4,timeout,-0.4123683859789424,0.012593762495001996,-0.42496214847394437,12.0,0.0,False,visible,2025-01,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-01-27 04:00:00+00:00,2025-01-27 04:00:00+00:00,2025-01-29 04:00:00+00:00,3182.11,3429.99,2686.35,3129.1,timeout,0.21385347748910882,0.01925595045989998,0.19459752702920885,12.0,0.0,False,night,2025-01,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-02-02 12:00:00+00:00,2025-02-02 12:00:00+00:00,2025-02-03 02:00:00+00:00,3063.5,3436.39,2317.69,2317.69,target,2.0000804526804155,0.012323339322588436,1.9877571133578271,3.5,0.0,False,visible,2025-02,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-02-08 00:00:00+00:00,2025-02-08 00:00:00+00:00,2025-02-10 00:00:00+00:00,2620.66,2868.3,2125.38,2626.07,timeout,-0.021846228396060013,0.015873808754643816,-0.03772003715070383,12.0,0.0,False,night,2025-02,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-02-18 20:00:00+00:00,2025-02-18 20:00:00+00:00,2025-02-20 20:00:00+00:00,2628.87,2848.76,2188.88,2746.43,timeout,-0.5346309518395551,0.017933080176451836,-0.5525640320160069,12.0,0.0,False,visible,2025-02,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-03-04 04:00:00+00:00,2025-03-04 04:00:00+00:00,2025-03-06 04:00:00+00:00,2073.55,2550.0,1120.65,2288.79,timeout,-0.45175779200335786,0.0065281246720537344,-0.4582859166754116,12.0,0.0,False,night,2025-03,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-03-09 16:00:00+00:00,2025-03-09 16:00:00+00:00,2025-03-11 16:00:00+00:00,2095.85,2318.99,1649.6,1913.58,timeout,0.8168414448328407,0.01408880075289057,0.8027526440799502,12.0,0.0,False,visible,2025-03,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-05-01 12:00:00+00:00,2025-05-01 12:00:00+00:00,2025-05-03 12:00:00+00:00,1844.79,1730.6,2073.17,1823.34,timeout,-0.1878448200367811,0.02423316402487082,-0.21207798406165193,12.0,0.0,False,visible,2025-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-05-08 04:00:00+00:00,2025-05-08 04:00:00+00:00,2025-05-08 21:15:00+00:00,1900.51,1750.0,2201.5,2201.5,target,1.9998006776958344,0.018940701614510665,1.9808599760813237,4.3125,0.0,False,visible,2025-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-05-22 04:00:00+00:00,2025-05-22 04:00:00+00:00,2025-05-24 04:00:00+00:00,2628.59,2312.62,3260.56,2548.98,timeout,-0.2519542994588096,0.012478668860967804,-0.2644329683197774,12.0,0.0,False,visible,2025-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-05-27 08:00:00+00:00,2025-05-27 08:00:00+00:00,2025-05-29 08:00:00+00:00,2606.97,2457.6,2905.65,2730.0,timeout,0.8236593693512773,0.026179654549106264,0.797479714802171,12.0,0.0,False,visible,2025-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-06-04 16:00:00+00:00,2025-06-04 16:00:00+00:00,2025-06-05 20:15:00+00:00,2666.92,2465.0,3070.73,2465.0,stop,-1.0,0.01981170760697305,-1.019811707606973,7.0625,0.0,False,visible,2025-06,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-06-09 20:00:00+00:00,2025-06-09 20:00:00+00:00,2025-06-11 00:15:00+00:00,2579.46,2452.71,2832.93,2832.93,target,1.999763313609466,0.03052615384615385,1.969237159763312,7.0625,0.0,False,visible,2025-06,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-06-16 20:00:00+00:00,2025-06-16 20:00:00+00:00,2025-06-17 15:30:00+00:00,2659.22,2486.68,3004.24,2486.68,stop,-1.0,0.02311829141068738,-1.0231182914106873,4.875,0.0,False,visible,2025-06,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-07-01 20:00:00+00:00,2025-07-01 20:00:00+00:00,2025-07-02 16:00:00+00:00,2401.45,2524.41,2155.53,2524.41,stop,-1.0,0.02929550260247234,-1.0292955026024724,5.0,0.0,False,visible,2025-07,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-07-08 20:00:00+00:00,2025-07-08 20:00:00+00:00,2025-07-10 20:00:00+00:00,2609.22,2486.31,2855.07,2814.61,timeout,1.671060125294936,0.03184305589455703,1.639217069400379,12.0,0.0,False,visible,2025-07,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-07-27 12:00:00+00:00,2025-07-27 12:00:00+00:00,2025-07-29 12:00:00+00:00,3814.17,3505.0,4432.48,3824.64,timeout,0.03386486399068408,0.018505207491024352,0.015359656499659726,12.0,0.0,False,visible,2025-07,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-08-07 00:00:00+00:00,3719.41,3353.51,4451.24,3681.21,timeout,-0.1044001093194858,0.015247649631046748,-0.11964775895053255,12.0,0.0,False,night,2025-08,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-08-07 12:00:00+00:00,2025-08-07 12:00:00+00:00,2025-08-09 12:00:00+00:00,3825.67,3489.28,4498.42,4189.39,timeout,1.0812449835012943,0.01705908320699189,1.0641859002943024,12.0,0.0,False,visible,2025-08,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-08-22 16:00:00+00:00,2025-08-22 16:00:00+00:00,2025-08-24 16:00:00+00:00,4613.93,4060.0,5721.79,4796.28,timeout,0.32919321935984575,0.0124941689383135,0.31669905042153224,12.0,0.0,False,visible,2025-08,breakout-core (4h)
ETHUSDT,breakout,LONG,2025-09-10 16:00:00+00:00,2025-09-10 16:00:00+00:00,2025-09-12 16:00:00+00:00,4403.49,4267.44,4675.62,4540.15,timeout,1.0044836457184834,0.04855005512679155,0.9559335905916918,12.0,0.0,False,visible,2025-09,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-10-16 20:00:00+00:00,2025-10-16 20:00:00+00:00,2025-10-18 20:00:00+00:00,3865.97,4293.03,3011.85,3891.61,timeout,-0.06003840209806662,0.01357878284081862,-0.07361718493888525,12.0,0.0,False,visible,2025-10,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-10-29 20:00:00+00:00,2025-10-29 20:00:00+00:00,2025-10-31 20:00:00+00:00,3903.54,4253.0,3204.62,3884.91,timeout,0.05331082241172125,0.016755308189778516,0.03655551422194273,12.0,0.0,False,visible,2025-10,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-11-13 20:00:00+00:00,2025-11-13 20:00:00+00:00,2025-11-15 20:00:00+00:00,3196.22,3647.54,2293.61,3196.69,timeout,-0.0010413897013211346,0.01062290614198351,-0.011664295843304645,12.0,0.0,False,visible,2025-11,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,2025-11-19 20:00:00+00:00,2980.99,3255.95,2431.1,2880.79,timeout,0.36441664242071503,0.01626231088158277,0.3481543315391323,12.0,0.0,False,visible,2025-11,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-11-20 20:00:00+00:00,2025-11-20 20:00:00+00:00,2025-11-22 20:00:00+00:00,2846.39,3223.22,2092.73,2749.26,timeout,0.2577554865589249,0.011330268290741186,0.2464252182681837,12.0,0.0,False,visible,2025-11,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-12-12 16:00:00+00:00,2025-12-12 16:00:00+00:00,2025-12-14 16:00:00+00:00,3070.01,3446.12,2317.76,3083.32,timeout,-0.03538858312727648,0.012243798356863697,-0.04763238148414018,12.0,0.0,False,visible,2025-12,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-12-15 16:00:00+00:00,2025-12-15 16:00:00+00:00,2025-12-17 16:00:00+00:00,3009.48,3263.5,2501.44,2903.23,timeout,0.41827415164160303,0.017771120384221715,0.4005030312573813,12.0,0.0,False,visible,2025-12,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,2025-12-20 20:00:00+00:00,2780.4,3177.0,1987.2,2976.57,timeout,-0.4946293494704995,0.010515885022692894,-0.5051452344931924,12.0,0.0,False,visible,2025-12,breakout-core (4h)
ETHUSDT,breakout,SHORT,2025-12-23 16:00:00+00:00,2025-12-23 16:00:00+00:00,2025-12-25 16:00:00+00:00,2927.39,3077.99,2626.19,2959.67,timeout,-0.21434262948207317,0.029157270916334674,-0.24349990039840785,12.0,0.0,False,visible,2025-12,breakout-core (4h)
ETHUSDT,breakout,LONG,2026-01-12 04:00:00+00:00,2026-01-12 04:00:00+00:00,2026-01-13 22:00:00+00:00,3151.17,3056.79,3339.96,3339.96,target,2.000317863954225,0.05008216783216777,1.9502356961220573,10.5,0.0,False,night,2026-01,breakout-core (4h)
ETHUSDT,breakout,SHORT,2026-01-29 16:00:00+00:00,2026-01-29 16:00:00+00:00,2026-01-31 16:00:00+00:00,2822.66,3045.0,2377.95,2532.61,timeout,1.3045335971934853,0.01904286228299,1.2854907349104954,12.0,0.0,False,visible,2026-01,breakout-core (4h)
ETHUSDT,breakout,SHORT,2026-02-11 08:00:00+00:00,2026-02-11 08:00:00+00:00,2026-02-13 08:00:00+00:00,1949.55,2152.0,1544.68,1934.89,timeout,0.07241294146702816,0.014444677698197083,0.057968263768831074,12.0,0.0,False,visible,2026-02,breakout-core (4h)
ETHUSDT,breakout,SHORT,2026-02-24 04:00:00+00:00,2026-02-24 04:00:00+00:00,2026-02-25 14:45:00+00:00,1830.94,1996.64,1499.54,1996.64,stop,-1.0,0.016574592637296316,-1.0165745926372962,8.6875,0.0,False,night,2026-02,breakout-core (4h)
ETHUSDT,breakout,SHORT,2026-03-07 20:00:00+00:00,2026-03-07 20:00:00+00:00,2026-03-09 20:00:00+00:00,1954.01,2199.47,1463.09,2032.66,timeout,-0.32041880550802637,0.01194090686873626,-0.33235971237676265,12.0,0.0,False,visible,2026-03,breakout-core (4h)
ETHUSDT,breakout,LONG,2026-04-22 08:00:00+00:00,2026-04-22 08:00:00+00:00,2026-04-24 08:00:00+00:00,2389.25,2250.91,2665.9,2310.49,timeout,-0.5693219603874522,0.0259062816249819,-0.5952282420124341,12.0,0.0,False,visible,2026-04,breakout-core (4h)
ETHUSDT,breakout,LONG,2026-04-26 20:00:00+00:00,2026-04-26 20:00:00+00:00,2026-04-27 15:15:00+00:00,2366.19,2283.31,2531.92,2283.31,stop,-1.0,0.0428243846525096,-1.0428243846525096,4.8125,0.0,False,visible,2026-04,breakout-core (4h)
ETHUSDT,breakout,LONG,2026-05-06 12:00:00+00:00,2026-05-06 12:00:00+00:00,2026-05-07 14:30:00+00:00,2408.99,2296.01,2634.95,2296.01,stop,-1.0,0.0319834041423262,-1.0319834041423261,6.625,0.0,False,visible,2026-05,breakout-core (4h)
ETHUSDT,breakout,LONG,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-12 14:30:00+00:00,2346.79,2263.43,2513.48,2263.43,stop,-1.0,0.042228706813819517,-1.0422287068138196,11.625,0.0,False,visible,2026-05,breakout-core (4h)
